Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,propSurveyed(number),Comments
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),4,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,61,"Tachybaptus novaehollandiae (Stephens, 1826)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),384,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),4,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,179,"Threskiornis molucca (Cuvier, 1829)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,202,"Chenonetta jubata (Latham, 1801)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),149,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),40,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,216,"Oxyura australis Gould, 1837",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,8712,"Ardea (Casmerodius) modesta J.E. Gray, 1831",Open water (no vegetation),46,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),48,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Open water (no vegetation),218,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),1180,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,215,"Aythya (Nyroca) australis (Eyton, 1838)",Open water (no vegetation),6,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),6,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Open water (no vegetation),14,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Open water (no vegetation),18,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,148,"Recurvirostra novaehollandiae Vieillot, 1816",Open water (no vegetation),136,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,181,"Platalea (Platalea) regia Gould, 1838",Open water (no vegetation),5,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,125,"Chroicocephalus novaehollandiae (Stephens, 1826)",Open water (no vegetation),10,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,188,"Egretta novaehollandiae (Latham, 1790)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-02-18 13:00,2021-02-18 13:00,2021-02-18 14:55,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Open water (no vegetation),28,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),36,TRUE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),15,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),10,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),4,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),67,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,180,"Threskiornis spinicollis (Jameson, 1835)",Open water (no vegetation),45,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-18 18:28,2021-10-18 18:28,2021-10-18 19:40,E3,N/A,Unidentified small grebe,Open water (no vegetation),47,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),34,TRUE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,202,"Chenonetta jubata (Latham, 1801)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),30,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),8,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),16,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),11,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),7,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,N/A,Unidentified duck,Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,N/A,Unidentified small grebe,Open water (no vegetation),17,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2021-10-20 7:17,2021-10-20 7:17,2021-10-20 8:19,E3,N/A,Unidentified tern,Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),41,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),15,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,226,"Haliaeetus (Pontoaetus) leucogaster (Gmelin, 1788)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),20,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),24,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Open water (no vegetation),10,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),56,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-22 18:28,2022-02-22 18:28,2022-02-22 19:36,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),54,TRUE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Open water (no vegetation),7,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,8712,"Ardea alba modesta Gray, 1831",Open water (no vegetation),6,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),69,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,188,"Egretta novaehollandiae (Latham, 1790)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,226,"Haliaeetus (Pontoaetus) leucogaster (Gmelin, 1788)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),4,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,229,"Milvus migrans (Boddaert, 1783)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),4,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Open water (no vegetation),57,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),55,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),25,TRUE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2022-02-23 7:03,2022-02-23 7:03,2022-02-23 8:31,E3,N/A,Unidentified duck,Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),6,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,56,"Gallinula (Gallinula) tenebrosa Gould, 1846",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,8712,"Ardea alba modesta Gray, 1831",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Open water (no vegetation),10,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),35,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),86,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),10,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,192,"Nycticorax caledonicus (Gmelin, 1789)",Open water (no vegetation),15,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),7,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Open water (no vegetation),1,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,N/A,Unidentified tern,Open water (no vegetation),303,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),2,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,188,"Egretta novaehollandiae (Latham, 1790)",Open water (no vegetation),3,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-20 18:26,2023-02-20 18:26,2023-02-20 19:45,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Open water (no vegetation),14,FALSE,0.3,
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),2,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,8794,"Gelochelidon nilotica macrotarsa (Gould, 1837)",Open water (no vegetation),1,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),9,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,179,"Threskiornis molucca (Cuvier, 1829)",Open water (no vegetation),1,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,202,"Chenonetta jubata (Latham, 1801)",Open water (no vegetation),5,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,229,"Milvus migrans (Boddaert, 1783)",Open water (no vegetation),1,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Open water (no vegetation),12,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),89,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),8,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,192,"Nycticorax caledonicus (Gmelin, 1789)",Open water (no vegetation),1,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),4,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,N/A,Unidentified cormorant,Open water (no vegetation),5,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,N/A,Unidentified small grebe,Open water (no vegetation),3,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,N/A,Unidentified tern,Open water (no vegetation),318,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),45,FALSE,0.3,Point 4 inaccessible
Murrumbidgee River,Yanga Lake,Bird diversity site in Redbank,-34.7046,143.5916,2023-02-21 10:12,2023-02-21 10:12,2023-02-21 10:56,E3,188,"Egretta novaehollandiae (Latham, 1790)",Open water (no vegetation),2,FALSE,0.3,Point 4 inaccessible
